GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,21801213,371,1628372,Dennis Smith Jr.,1610612752,New York Knicks,3,5,52,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-221,103,1,0,20190409,CHI,NYK
Shot Chart Detail,21801213,375,1628436,Luke Kornet,1610612752,New York Knicks,3,5,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-157,189,1,0,20190409,CHI,NYK
Shot Chart Detail,21801213,380,1628372,Dennis Smith Jr.,1610612752,New York Knicks,3,5,13,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,30,15,1,0,20190409,CHI,NYK
Shot Chart Detail,21801213,382,1628436,Luke Kornet,1610612752,New York Knicks,3,5,10,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20190409,CHI,NYK
Shot Chart Detail,21801213,385,1628995,Kevin Knox II,1610612752,New York Knicks,3,4,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-187,162,1,0,20190409,CHI,NYK
Shot Chart Detail,21801213,397,1628656,Billy Garrett,1610612752,New York Knicks,3,3,54,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,23,124,1,1,20190409,CHI,NYK
Shot Chart Detail,21801213,412,1628422,Damyean Dotson,1610612752,New York Knicks,3,3,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,153,210,1,1,20190409,CHI,NYK
Shot Chart Detail,21801213,416,1629011,Mitchell Robinson,1610612752,New York Knicks,3,2,34,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,11,159,1,0,20190409,CHI,NYK
Shot Chart Detail,21801213,420,1627740,Henry Ellenson,1610612752,New York Knicks,3,2,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,99,230,1,0,20190409,CHI,NYK
Shot Chart Detail,21801213,432,1628995,Kevin Knox II,1610612752,New York Knicks,3,1,48,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,6,1,0,20190409,CHI,NYK
Shot Chart Detail,21801213,439,1628656,Billy Garrett,1610612752,New York Knicks,3,1,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-141,204,1,0,20190409,CHI,NYK
Shot Chart Detail,21801213,441,1628995,Kevin Knox II,1610612752,New York Knicks,3,1,22,Missed Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,1,1,0,20190409,CHI,NYK
Shot Chart Detail,21801213,444,1628995,Kevin Knox II,1610612752,New York Knicks,3,1,5,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,25,209,1,0,20190409,CHI,NYK
Shot Chart Detail,21801213,448,1628656,Billy Garrett,1610612752,New York Knicks,3,0,37,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,130,161,1,0,20190409,CHI,NYK
Shot Chart Detail,21801213,452,1628995,Kevin Knox II,1610612752,New York Knicks,3,0,0,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,35,25,1,0,20190409,CHI,NYK
Shot Chart Detail,21801213,463,1628656,Billy Garrett,1610612752,New York Knicks,4,11,39,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,67,126,1,1,20190409,CHI,NYK
Shot Chart Detail,21801213,467,1628656,Billy Garrett,1610612752,New York Knicks,4,10,59,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,63,113,1,0,20190409,CHI,NYK
Shot Chart Detail,21801213,471,1628422,Damyean Dotson,1610612752,New York Knicks,4,10,22,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-87,231,1,0,20190409,CHI,NYK
Shot Chart Detail,21801213,475,1627740,Henry Ellenson,1610612752,New York Knicks,4,9,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,169,201,1,1,20190409,CHI,NYK
Shot Chart Detail,21801213,480,1627740,Henry Ellenson,1610612752,New York Knicks,4,9,33,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,116,-26,1,1,20190409,CHI,NYK
Shot Chart Detail,21801213,497,1627740,Henry Ellenson,1610612752,New York Knicks,4,8,42,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,240,24,1,0,20190409,CHI,NYK
Shot Chart Detail,21801213,499,1628436,Luke Kornet,1610612752,New York Knicks,4,8,35,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20190409,CHI,NYK
Shot Chart Detail,21801213,503,203098,John Jenkins,1610612752,New York Knicks,4,8,12,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-112,222,1,1,20190409,CHI,NYK
Shot Chart Detail,21801213,513,1628422,Damyean Dotson,1610612752,New York Knicks,4,7,36,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,21,1,0,20190409,CHI,NYK
Shot Chart Detail,21801213,516,1628372,Dennis Smith Jr.,1610612752,New York Knicks,4,6,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-184,158,1,0,20190409,CHI,NYK
Shot Chart Detail,21801213,527,203098,John Jenkins,1610612752,New York Knicks,4,6,28,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,229,32,1,0,20190409,CHI,NYK
Shot Chart Detail,21801213,541,1628995,Kevin Knox II,1610612752,New York Knicks,4,5,15,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,49,110,1,0,20190409,CHI,NYK
Shot Chart Detail,21801213,544,1628422,Damyean Dotson,1610612752,New York Knicks,4,4,54,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,88,179,1,0,20190409,CHI,NYK
Shot Chart Detail,21801213,568,1628995,Kevin Knox II,1610612752,New York Knicks,4,3,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-130,206,1,0,20190409,CHI,NYK
Shot Chart Detail,21801213,572,1628372,Dennis Smith Jr.,1610612752,New York Knicks,4,2,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,33,139,300,1,0,20190409,CHI,NYK
Shot Chart Detail,21801213,574,1628422,Damyean Dotson,1610612752,New York Knicks,4,2,44,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,13,1,1,20190409,CHI,NYK
Shot Chart Detail,21801213,591,1629011,Mitchell Robinson,1610612752,New York Knicks,4,1,25,Missed Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,4,1,0,20190409,CHI,NYK
Shot Chart Detail,21801213,594,1628372,Dennis Smith Jr.,1610612752,New York Knicks,4,1,4,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,16,1,0,20190409,CHI,NYK
Shot Chart Detail,21801213,598,1628995,Kevin Knox II,1610612752,New York Knicks,4,0,58,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,21,1,1,20190409,CHI,NYK
Shot Chart Detail,21801213,602,1628372,Dennis Smith Jr.,1610612752,New York Knicks,4,0,25,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-37,63,1,1,20190409,CHI,NYK
Shot Chart Detail,21801223,9,1628995,Kevin Knox II,1610612752,New York Knicks,1,11,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,174,181,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,25,1628995,Kevin Knox II,1610612752,New York Knicks,1,9,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,7,1,1,20190410,NYK,DET
Shot Chart Detail,21801223,28,1628436,Luke Kornet,1610612752,New York Knicks,1,9,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,152,218,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,33,1629011,Mitchell Robinson,1610612752,New York Knicks,1,9,5,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,1,1,1,20190410,NYK,DET
Shot Chart Detail,21801223,36,1629011,Mitchell Robinson,1610612752,New York Knicks,1,8,37,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,4,1,1,20190410,NYK,DET
Shot Chart Detail,21801223,42,1628995,Kevin Knox II,1610612752,New York Knicks,1,8,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,141,235,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,57,1628995,Kevin Knox II,1610612752,New York Knicks,1,6,49,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-51,91,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,59,1628995,Kevin Knox II,1610612752,New York Knicks,1,6,46,Made Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-22,46,1,1,20190410,NYK,DET
Shot Chart Detail,21801223,62,1628422,Damyean Dotson,1610612752,New York Knicks,1,6,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,166,184,1,1,20190410,NYK,DET
Shot Chart Detail,21801223,78,1629011,Mitchell Robinson,1610612752,New York Knicks,1,5,41,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,12,1,1,20190410,NYK,DET
Shot Chart Detail,21801223,83,1628422,Damyean Dotson,1610612752,New York Knicks,1,4,54,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,30,55,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,95,1628436,Luke Kornet,1610612752,New York Knicks,1,4,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,176,188,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,101,203098,John Jenkins,1610612752,New York Knicks,1,3,54,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,28,1,1,20190410,NYK,DET
Shot Chart Detail,21801223,105,203098,John Jenkins,1610612752,New York Knicks,1,3,20,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,151,142,1,1,20190410,NYK,DET
Shot Chart Detail,21801223,111,1628443,Kadeem Allen,1610612752,New York Knicks,1,2,46,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,7,1,1,20190410,NYK,DET
Shot Chart Detail,21801223,114,1628443,Kadeem Allen,1610612752,New York Knicks,1,2,28,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,1,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,120,1628443,Kadeem Allen,1610612752,New York Knicks,1,1,52,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,15,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,138,1627740,Henry Ellenson,1610612752,New York Knicks,1,0,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-183,185,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,147,1627740,Henry Ellenson,1610612752,New York Knicks,1,0,4,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-50,154,1,1,20190410,NYK,DET
Shot Chart Detail,21801223,158,203098,John Jenkins,1610612752,New York Knicks,2,11,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-61,149,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,162,1627740,Henry Ellenson,1610612752,New York Knicks,2,11,26,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-32,36,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,166,1628436,Luke Kornet,1610612752,New York Knicks,2,11,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-131,220,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,174,203098,John Jenkins,1610612752,New York Knicks,2,10,31,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-116,190,1,1,20190410,NYK,DET
Shot Chart Detail,21801223,177,1629011,Mitchell Robinson,1610612752,New York Knicks,2,9,54,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,10,1,1,20190410,NYK,DET
Shot Chart Detail,21801223,181,1628436,Luke Kornet,1610612752,New York Knicks,2,9,18,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,91,127,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,185,203098,John Jenkins,1610612752,New York Knicks,2,8,52,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-55,83,1,1,20190410,NYK,DET
Shot Chart Detail,21801223,193,1629011,Mitchell Robinson,1610612752,New York Knicks,2,8,11,Missed Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,8,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,202,1626209,Mario Hezonja,1610612752,New York Knicks,2,7,48,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-36,64,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,217,1628443,Kadeem Allen,1610612752,New York Knicks,2,6,43,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-68,94,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,226,1628995,Kevin Knox II,1610612752,New York Knicks,2,5,43,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,17,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,228,1628439,Isaiah Hicks,1610612752,New York Knicks,2,5,41,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,26,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,250,1628422,Damyean Dotson,1610612752,New York Knicks,2,4,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-52,260,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,259,1628995,Kevin Knox II,1610612752,New York Knicks,2,4,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-142,209,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,262,1628995,Kevin Knox II,1610612752,New York Knicks,2,3,33,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-224,15,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,272,1628439,Isaiah Hicks,1610612752,New York Knicks,2,3,17,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,0,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,287,1628443,Kadeem Allen,1610612752,New York Knicks,2,2,29,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-192,178,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,291,1628439,Isaiah Hicks,1610612752,New York Knicks,2,2,5,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,11,1,1,20190410,NYK,DET
Shot Chart Detail,21801223,295,203098,John Jenkins,1610612752,New York Knicks,2,1,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,3,257,1,1,20190410,NYK,DET
Shot Chart Detail,21801223,305,1628443,Kadeem Allen,1610612752,New York Knicks,2,0,30,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,12,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,332,1628995,Kevin Knox II,1610612752,New York Knicks,3,11,46,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,16,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,337,1626209,Mario Hezonja,1610612752,New York Knicks,3,11,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-150,201,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,342,1628436,Luke Kornet,1610612752,New York Knicks,3,10,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-187,162,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,347,1628422,Damyean Dotson,1610612752,New York Knicks,3,10,5,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,14,1,1,20190410,NYK,DET
Shot Chart Detail,21801223,350,1628422,Damyean Dotson,1610612752,New York Knicks,3,9,39,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-33,89,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,366,1628436,Luke Kornet,1610612752,New York Knicks,3,8,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-179,190,1,1,20190410,NYK,DET
Shot Chart Detail,21801223,370,1626209,Mario Hezonja,1610612752,New York Knicks,3,8,16,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,9,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,375,1628436,Luke Kornet,1610612752,New York Knicks,3,7,39,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,38,1,1,20190410,NYK,DET
Shot Chart Detail,21801223,390,1628436,Luke Kornet,1610612752,New York Knicks,3,6,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,203,188,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,403,1628995,Kevin Knox II,1610612752,New York Knicks,3,5,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-131,215,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,410,1628443,Kadeem Allen,1610612752,New York Knicks,3,5,5,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,23,30,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,416,1628439,Isaiah Hicks,1610612752,New York Knicks,3,4,33,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,54,55,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,426,1628436,Luke Kornet,1610612752,New York Knicks,3,3,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,136,242,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,430,1628995,Kevin Knox II,1610612752,New York Knicks,3,3,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-111,229,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,438,1628995,Kevin Knox II,1610612752,New York Knicks,3,2,50,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-2,1,1,20190410,NYK,DET
Shot Chart Detail,21801223,446,1628443,Kadeem Allen,1610612752,New York Knicks,3,2,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-192,150,1,1,20190410,NYK,DET
Shot Chart Detail,21801223,462,203098,John Jenkins,1610612752,New York Knicks,3,1,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,96,131,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,467,203098,John Jenkins,1610612752,New York Knicks,3,0,48,Made Shot,Jump Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-15,35,1,1,20190410,NYK,DET
Shot Chart Detail,21801223,486,1628656,Billy Garrett,1610612752,New York Knicks,4,11,30,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,30,124,1,1,20190410,NYK,DET
Shot Chart Detail,21801223,489,1629011,Mitchell Robinson,1610612752,New York Knicks,4,11,5,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,0,1,1,20190410,NYK,DET
Shot Chart Detail,21801223,504,1627740,Henry Ellenson,1610612752,New York Knicks,4,9,57,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,3,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,508,203098,John Jenkins,1610612752,New York Knicks,4,9,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,209,140,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,516,1628422,Damyean Dotson,1610612752,New York Knicks,4,8,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-122,211,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,520,1628422,Damyean Dotson,1610612752,New York Knicks,4,8,9,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,19,185,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,524,1628656,Billy Garrett,1610612752,New York Knicks,4,7,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-91,236,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,534,1628439,Isaiah Hicks,1610612752,New York Knicks,4,7,2,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,11,1,1,20190410,NYK,DET
Shot Chart Detail,21801223,541,1627740,Henry Ellenson,1610612752,New York Knicks,4,6,42,Missed Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,78,42,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,544,1628439,Isaiah Hicks,1610612752,New York Knicks,4,6,19,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,158,98,1,1,20190410,NYK,DET
Shot Chart Detail,21801223,547,1628422,Damyean Dotson,1610612752,New York Knicks,4,5,32,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,-7,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,556,1628443,Kadeem Allen,1610612752,New York Knicks,4,5,0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,3,85,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,565,1628656,Billy Garrett,1610612752,New York Knicks,4,4,21,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,143,114,1,1,20190410,NYK,DET
Shot Chart Detail,21801223,581,1628656,Billy Garrett,1610612752,New York Knicks,4,3,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-152,198,1,0,20190410,NYK,DET
Shot Chart Detail,21801223,585,1628439,Isaiah Hicks,1610612752,New York Knicks,4,2,58,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,95,103,1,1,20190410,NYK,DET
Shot Chart Detail,21801223,587,1627740,Henry Ellenson,1610612752,New York Knicks,4,2,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,171,219,1,1,20190410,NYK,DET
